datetime,year,month,day,hour24,weekday,is_weekend,ontario_demand,market_demand,temp_c
2024-01-01 00:00:00,2024,1,1,0,0,False,14482,17091,-0.7
2024-01-01 01:00:00,2024,1,1,1,0,False,14180,16658,-0.9
2024-01-01 02:00:00,2024,1,1,2,0,False,13722,16233,-1.5
2024-01-01 03:00:00,2024,1,1,3,0,False,13637,15909,-1.5
2024-01-01 04:00:00,2024,1,1,4,0,False,13697,15998,-1.8
2024-01-01 05:00:00,2024,1,1,5,0,False,13787,16331,-2.5
2024-01-01 06:00:00,2024,1,1,6,0,False,14055,16493,-3.0
2024-01-01 07:00:00,2024,1,1,7,0,False,14481,17486,-3.1
2024-01-01 08:00:00,2024,1,1,8,0,False,14708,17687,-2.8
2024-01-01 09:00:00,2024,1,1,9,0,False,14890,17549,-2.8
2024-01-01 10:00:00,2024,1,1,10,0,False,15240,17884,-2.5
2024-01-01 11:00:00,2024,1,1,11,0,False,15564,18180,-2.0
2024-01-01 12:00:00,2024,1,1,12,0,False,15920,18113,-1.7
2024-01-01 13:00:00,2024,1,1,13,0,False,16072,18441,-1.3
2024-01-01 14:00:00,2024,1,1,14,0,False,16339,18793,-0.9
2024-01-01 15:00:00,2024,1,1,15,0,False,16538,18759,-0.8
2024-01-01 16:00:00,2024,1,1,16,0,False,17147,19466,-0.8
2024-01-01 17:00:00,2024,1,1,17,0,False,17805,20424,-0.9
2024-01-01 18:00:00,2024,1,1,18,0,False,17525,20477,-1.4
2024-01-01 19:00:00,2024,1,1,19,0,False,17261,19970,-1.3
2024-01-01 20:00:00,2024,1,1,20,0,False,16822,19202,-1.7
2024-01-01 21:00:00,2024,1,1,21,0,False,16303,18650,-2.0
2024-01-01 22:00:00,2024,1,1,22,0,False,15410,17643,-1.8
2024-01-01 23:00:00,2024,1,1,23,0,False,14694,16889,-1.4
2024-01-02 00:00:00,2024,1,2,0,1,False,14124,16372,-1.2
2024-01-02 01:00:00,2024,1,2,1,1,False,13796,16045,-1.1
2024-01-02 02:00:00,2024,1,2,2,1,False,13617,15915,-1.4
2024-01-02 03:00:00,2024,1,2,3,1,False,13500,15867,-1.2
2024-01-02 04:00:00,2024,1,2,4,1,False,13714,16263,-1.0
2024-01-02 05:00:00,2024,1,2,5,1,False,14196,17131,-0.8
2024-01-02 06:00:00,2024,1,2,6,1,False,15381,18250,-0.9
2024-01-02 07:00:00,2024,1,2,7,1,False,16411,19543,-0.9
2024-01-02 08:00:00,2024,1,2,8,1,False,16839,19848,-0.8
2024-01-02 09:00:00,2024,1,2,9,1,False,17215,20284,-0.7
2024-01-02 10:00:00,2024,1,2,10,1,False,17519,20635,-0.5
2024-01-02 11:00:00,2024,1,2,11,1,False,17606,20988,-0.2
2024-01-02 12:00:00,2024,1,2,12,1,False,17648,20963,0.2
2024-01-02 13:00:00,2024,1,2,13,1,False,17644,20765,0.6
2024-01-02 14:00:00,2024,1,2,14,1,False,17684,21011,1.3
2024-01-02 15:00:00,2024,1,2,15,1,False,17964,21431,1.2
2024-01-02 16:00:00,2024,1,2,16,1,False,18402,22185,0.8
2024-01-02 17:00:00,2024,1,2,17,1,False,19035,23001,0.6
2024-01-02 18:00:00,2024,1,2,18,1,False,18688,22917,0.4
2024-01-02 19:00:00,2024,1,2,19,1,False,18384,22672,0.5
2024-01-02 20:00:00,2024,1,2,20,1,False,18027,22399,0.5
2024-01-02 21:00:00,2024,1,2,21,1,False,17361,21585,0.6
2024-01-02 22:00:00,2024,1,2,22,1,False,16334,20169,0.6
2024-01-02 23:00:00,2024,1,2,23,1,False,15456,19213,0.6
2024-01-03 00:00:00,2024,1,3,0,2,False,14780,18284,0.6
2024-01-03 01:00:00,2024,1,3,1,2,False,14444,18083,0.6
2024-01-03 02:00:00,2024,1,3,2,2,False,14189,17575,0.6
2024-01-03 03:00:00,2024,1,3,3,2,False,14184,17483,0.8
2024-01-03 04:00:00,2024,1,3,4,2,False,14401,17635,0.9
2024-01-03 05:00:00,2024,1,3,5,2,False,14909,18751,1.2
2024-01-03 06:00:00,2024,1,3,6,2,False,15851,19826,1.3
2024-01-03 07:00:00,2024,1,3,7,2,False,17068,20963,1.7
2024-01-03 08:00:00,2024,1,3,8,2,False,17643,21094,1.5
2024-01-03 09:00:00,2024,1,3,9,2,False,18022,21303,1.7
2024-01-03 10:00:00,2024,1,3,10,2,False,18192,21217,2.0
2024-01-03 11:00:00,2024,1,3,11,2,False,18354,21227,2.2
2024-01-03 12:00:00,2024,1,3,12,2,False,18257,20872,2.6
2024-01-03 13:00:00,2024,1,3,13,2,False,18207,20933,3.0
2024-01-03 14:00:00,2024,1,3,14,2,False,18255,20979,3.0
2024-01-03 15:00:00,2024,1,3,15,2,False,18476,21242,2.7
2024-01-03 16:00:00,2024,1,3,16,2,False,18928,21913,2.5
2024-01-03 17:00:00,2024,1,3,17,2,False,19452,22238,2.2
2024-01-03 18:00:00,2024,1,3,18,2,False,19015,22259,2.3
2024-01-03 19:00:00,2024,1,3,19,2,False,18843,22231,2.1
2024-01-03 20:00:00,2024,1,3,20,2,False,18418,21150,1.9
2024-01-03 21:00:00,2024,1,3,21,2,False,17725,20874,1.8
2024-01-03 22:00:00,2024,1,3,22,2,False,16766,19939,1.6
2024-01-03 23:00:00,2024,1,3,23,2,False,15698,18916,1.8
2024-01-04 00:00:00,2024,1,4,0,3,False,14981,18343,1.5
2024-01-04 01:00:00,2024,1,4,1,3,False,14838,18706,1.8
2024-01-04 02:00:00,2024,1,4,2,3,False,14576,18787,1.4
2024-01-04 03:00:00,2024,1,4,3,3,False,14579,18666,0.1
2024-01-04 04:00:00,2024,1,4,4,3,False,14825,18949,-1.1
2024-01-04 05:00:00,2024,1,4,5,3,False,15275,19417,-2.1
2024-01-04 06:00:00,2024,1,4,6,3,False,16375,20538,-3.4
2024-01-04 07:00:00,2024,1,4,7,3,False,17597,22054,-4.5
2024-01-04 08:00:00,2024,1,4,8,3,False,18143,22203,-5.7
2024-01-04 09:00:00,2024,1,4,9,3,False,18286,21909,-5.6
2024-01-04 10:00:00,2024,1,4,10,3,False,18076,21999,-5.3
2024-01-04 11:00:00,2024,1,4,11,3,False,17753,21155,-4.2
2024-01-04 12:00:00,2024,1,4,12,3,False,17465,20980,-3.5
2024-01-04 13:00:00,2024,1,4,13,3,False,17312,20430,-3.0
2024-01-04 14:00:00,2024,1,4,14,3,False,17580,20868,-2.7
2024-01-04 15:00:00,2024,1,4,15,3,False,18241,21303,-2.3
2024-01-04 16:00:00,2024,1,4,16,3,False,19035,22242,-2.4
2024-01-04 17:00:00,2024,1,4,17,3,False,19981,23490,-3.4
2024-01-04 18:00:00,2024,1,4,18,3,False,19718,22648,-4.0
2024-01-04 19:00:00,2024,1,4,19,3,False,19498,22587,-4.2
2024-01-04 20:00:00,2024,1,4,20,3,False,19186,22367,-3.8
2024-01-04 21:00:00,2024,1,4,21,3,False,18603,21806,-3.4
2024-01-04 22:00:00,2024,1,4,22,3,False,17574,20780,-3.0
2024-01-04 23:00:00,2024,1,4,23,3,False,16736,20308,-2.8
2024-01-05 00:00:00,2024,1,5,0,4,False,16002,19895,-2.4
2024-01-05 01:00:00,2024,1,5,1,4,False,15638,19182,-2.1
2024-01-05 02:00:00,2024,1,5,2,4,False,15335,19115,-1.9
2024-01-05 03:00:00,2024,1,5,3,4,False,15223,18829,-2.0
2024-01-05 04:00:00,2024,1,5,4,4,False,15387,19071,-2.0
2024-01-05 05:00:00,2024,1,5,5,4,False,15768,19455,-2.0
2024-01-05 06:00:00,2024,1,5,6,4,False,16789,20673,-2.0
2024-01-05 07:00:00,2024,1,5,7,4,False,17717,21085,-2.0
2024-01-05 08:00:00,2024,1,5,8,4,False,18250,21676,-2.0
2024-01-05 09:00:00,2024,1,5,9,4,False,18473,21613,-1.9
2024-01-05 10:00:00,2024,1,5,10,4,False,18635,21664,-1.5
2024-01-05 11:00:00,2024,1,5,11,4,False,18775,22052,-1.0
2024-01-05 12:00:00,2024,1,5,12,4,False,18780,22011,-0.8
2024-01-05 13:00:00,2024,1,5,13,4,False,18830,22192,-0.7
2024-01-05 14:00:00,2024,1,5,14,4,False,18835,21852,-0.3
2024-01-05 15:00:00,2024,1,5,15,4,False,18847,21438,-0.5
2024-01-05 16:00:00,2024,1,5,16,4,False,19122,22117,-0.6
2024-01-05 17:00:00,2024,1,5,17,4,False,19536,22165,-0.5
2024-01-05 18:00:00,2024,1,5,18,4,False,19079,21578,-0.4
2024-01-05 19:00:00,2024,1,5,19,4,False,18802,21644,-0.2
2024-01-05 20:00:00,2024,1,5,20,4,False,18617,21530,-0.1
2024-01-05 21:00:00,2024,1,5,21,4,False,18012,21101,-0.1
2024-01-05 22:00:00,2024,1,5,22,4,False,17178,20451,0.0
2024-01-05 23:00:00,2024,1,5,23,4,False,16220,19310,0.0
2024-01-06 00:00:00,2024,1,6,0,5,True,15542,18623,0.0
2024-01-06 01:00:00,2024,1,6,1,5,True,15073,17812,0.2
2024-01-06 02:00:00,2024,1,6,2,5,True,14709,17492,0.2
2024-01-06 03:00:00,2024,1,6,3,5,True,14625,17582,0.2
2024-01-06 04:00:00,2024,1,6,4,5,True,14546,17552,0.3
2024-01-06 05:00:00,2024,1,6,5,5,True,14898,18012,0.0
2024-01-06 06:00:00,2024,1,6,6,5,True,15388,18675,0.2
2024-01-06 07:00:00,2024,1,6,7,5,True,15970,19637,0.5
2024-01-06 08:00:00,2024,1,6,8,5,True,16495,20383,0.9
2024-01-06 09:00:00,2024,1,6,9,5,True,17058,20707,0.7
2024-01-06 10:00:00,2024,1,6,10,5,True,17497,21102,0.7
2024-01-06 11:00:00,2024,1,6,11,5,True,18055,21326,1.0
2024-01-06 12:00:00,2024,1,6,12,5,True,18364,21490,1.4
2024-01-06 13:00:00,2024,1,6,13,5,True,18031,21354,1.7
2024-01-06 14:00:00,2024,1,6,14,5,True,17980,21192,1.9
2024-01-06 15:00:00,2024,1,6,15,5,True,18121,21350,1.5
2024-01-06 16:00:00,2024,1,6,16,5,True,18561,21423,0.1
2024-01-06 17:00:00,2024,1,6,17,5,True,19074,21469,0.3
2024-01-06 18:00:00,2024,1,6,18,5,True,18752,21111,-0.5
2024-01-06 19:00:00,2024,1,6,19,5,True,18547,20917,-1.0
2024-01-06 20:00:00,2024,1,6,20,5,True,18122,20570,-1.9
2024-01-06 21:00:00,2024,1,6,21,5,True,17701,20283,-2.6
2024-01-06 22:00:00,2024,1,6,22,5,True,16995,19937,-2.8
2024-01-06 23:00:00,2024,1,6,23,5,True,16190,19132,-2.7
2024-01-07 00:00:00,2024,1,7,0,6,True,15516,17940,-3.3
2024-01-07 01:00:00,2024,1,7,1,6,True,15098,17497,-3.4
2024-01-07 02:00:00,2024,1,7,2,6,True,14948,17203,-3.5
2024-01-07 03:00:00,2024,1,7,3,6,True,14862,17155,-3.7
2024-01-07 04:00:00,2024,1,7,4,6,True,14967,16973,-3.9
2024-01-07 05:00:00,2024,1,7,5,6,True,15118,17622,-4.0
2024-01-07 06:00:00,2024,1,7,6,6,True,15424,18100,-3.9
2024-01-07 07:00:00,2024,1,7,7,6,True,16013,19137,-4.2
2024-01-07 08:00:00,2024,1,7,8,6,True,16603,19718,-4.0
2024-01-07 09:00:00,2024,1,7,9,6,True,17152,20116,-3.7
2024-01-07 10:00:00,2024,1,7,10,6,True,17625,20614,-2.7
2024-01-07 11:00:00,2024,1,7,11,6,True,17921,20715,-1.9
2024-01-07 12:00:00,2024,1,7,12,6,True,18094,20554,-1.8
2024-01-07 13:00:00,2024,1,7,13,6,True,18021,20612,-1.4
2024-01-07 14:00:00,2024,1,7,14,6,True,17860,20745,-0.7
2024-01-07 15:00:00,2024,1,7,15,6,True,17942,20784,-0.3
2024-01-07 16:00:00,2024,1,7,16,6,True,18512,21327,-0.1
2024-01-07 17:00:00,2024,1,7,17,6,True,19192,21970,-0.4
2024-01-07 18:00:00,2024,1,7,18,6,True,18900,21771,-0.3
2024-01-07 19:00:00,2024,1,7,19,6,True,18454,21421,-0.4
2024-01-07 20:00:00,2024,1,7,20,6,True,18018,21047,-0.2
2024-01-07 21:00:00,2024,1,7,21,6,True,17312,20246,-0.1
2024-01-07 22:00:00,2024,1,7,22,6,True,16296,18926,0.0
2024-01-07 23:00:00,2024,1,7,23,6,True,15521,18009,0.1
2024-01-08 00:00:00,2024,1,8,0,0,False,15036,17214,0.0
2024-01-08 01:00:00,2024,1,8,1,0,False,14460,16876,0.7
2024-01-08 02:00:00,2024,1,8,2,0,False,14284,16820,0.9
2024-01-08 03:00:00,2024,1,8,3,0,False,14257,16501,1.1
2024-01-08 04:00:00,2024,1,8,4,0,False,14442,17028,1.1
2024-01-08 05:00:00,2024,1,8,5,0,False,15113,17812,1.6
2024-01-08 06:00:00,2024,1,8,6,0,False,16550,19536,1.7
2024-01-08 07:00:00,2024,1,8,7,0,False,17970,21081,2.1
2024-01-08 08:00:00,2024,1,8,8,0,False,18437,20964,2.3
2024-01-08 09:00:00,2024,1,8,9,0,False,18577,20599,2.7
2024-01-08 10:00:00,2024,1,8,10,0,False,18515,20195,3.0
2024-01-08 11:00:00,2024,1,8,11,0,False,18450,19898,3.3
2024-01-08 12:00:00,2024,1,8,12,0,False,18450,19919,3.1
2024-01-08 13:00:00,2024,1,8,13,0,False,18499,20026,3.3
2024-01-08 14:00:00,2024,1,8,14,0,False,18584,20456,3.3
2024-01-08 15:00:00,2024,1,8,15,0,False,18701,20690,3.4
2024-01-08 16:00:00,2024,1,8,16,0,False,19120,20914,3.7
2024-01-08 17:00:00,2024,1,8,17,0,False,19665,21526,3.5
2024-01-08 18:00:00,2024,1,8,18,0,False,19106,21091,3.3
2024-01-08 19:00:00,2024,1,8,19,0,False,18775,20896,3.1
2024-01-08 20:00:00,2024,1,8,20,0,False,18373,20764,2.9
2024-01-08 21:00:00,2024,1,8,21,0,False,17369,19408,3.0
2024-01-08 22:00:00,2024,1,8,22,0,False,16513,18993,3.3
2024-01-08 23:00:00,2024,1,8,23,0,False,15340,18086,3.2
2024-01-09 00:00:00,2024,1,9,0,1,False,14715,17615,3.3
2024-01-09 01:00:00,2024,1,9,1,1,False,14208,16899,3.5
2024-01-09 02:00:00,2024,1,9,2,1,False,14049,16768,3.3
2024-01-09 03:00:00,2024,1,9,3,1,False,14051,16920,3.3
2024-01-09 04:00:00,2024,1,9,4,1,False,14226,17271,3.1
2024-01-09 05:00:00,2024,1,9,5,1,False,14849,17771,3.3
2024-01-09 06:00:00,2024,1,9,6,1,False,16015,18999,2.9
2024-01-09 07:00:00,2024,1,9,7,1,False,17510,20454,2.7
2024-01-09 08:00:00,2024,1,9,8,1,False,18170,21250,2.7
2024-01-09 09:00:00,2024,1,9,9,1,False,18258,20728,2.8
2024-01-09 10:00:00,2024,1,9,10,1,False,18763,20742,1.4
2024-01-09 11:00:00,2024,1,9,11,1,False,19315,21103,0.7
2024-01-09 12:00:00,2024,1,9,12,1,False,19412,21366,1.1
2024-01-09 13:00:00,2024,1,9,13,1,False,19517,21622,1.8
2024-01-09 14:00:00,2024,1,9,14,1,False,19422,21281,2.1
2024-01-09 15:00:00,2024,1,9,15,1,False,19131,20890,2.6
2024-01-09 16:00:00,2024,1,9,16,1,False,19460,21034,3.2
2024-01-09 17:00:00,2024,1,9,17,1,False,19996,21929,3.7
2024-01-09 18:00:00,2024,1,9,18,1,False,19383,21865,3.8
2024-01-09 19:00:00,2024,1,9,19,1,False,18966,21334,4.0
2024-01-09 20:00:00,2024,1,9,20,1,False,18512,20723,4.3
2024-01-09 21:00:00,2024,1,9,21,1,False,17668,20027,4.8
2024-01-09 22:00:00,2024,1,9,22,1,False,16533,19362,5.3
2024-01-09 23:00:00,2024,1,9,23,1,False,15447,18584,5.8
2024-01-10 00:00:00,2024,1,10,0,2,False,14709,17844,6.9
2024-01-10 01:00:00,2024,1,10,1,2,False,14208,17387,6.5
2024-01-10 02:00:00,2024,1,10,2,2,False,13965,17448,6.2
2024-01-10 03:00:00,2024,1,10,3,2,False,13892,17502,6.6
2024-01-10 04:00:00,2024,1,10,4,2,False,14069,17836,5.5
2024-01-10 05:00:00,2024,1,10,5,2,False,14599,18542,5.1
2024-01-10 06:00:00,2024,1,10,6,2,False,15811,19352,4.5
2024-01-10 07:00:00,2024,1,10,7,2,False,17254,20436,4.7
2024-01-10 08:00:00,2024,1,10,8,2,False,17807,20838,4.0
2024-01-10 09:00:00,2024,1,10,9,2,False,17763,20522,3.6
2024-01-10 10:00:00,2024,1,10,10,2,False,17729,20462,3.4
2024-01-10 11:00:00,2024,1,10,11,2,False,17967,20423,2.9
2024-01-10 12:00:00,2024,1,10,12,2,False,17898,20290,2.5
2024-01-10 13:00:00,2024,1,10,13,2,False,18096,20407,1.6
2024-01-10 14:00:00,2024,1,10,14,2,False,18118,20446,1.3
2024-01-10 15:00:00,2024,1,10,15,2,False,18233,20455,1.4
2024-01-10 16:00:00,2024,1,10,16,2,False,18825,21336,1.2
2024-01-10 17:00:00,2024,1,10,17,2,False,19538,21652,1.1
2024-01-10 18:00:00,2024,1,10,18,2,False,19180,21008,0.7
2024-01-10 19:00:00,2024,1,10,19,2,False,18887,20762,0.9
2024-01-10 20:00:00,2024,1,10,20,2,False,18516,20368,0.9
2024-01-10 21:00:00,2024,1,10,21,2,False,17972,19940,1.1
2024-01-10 22:00:00,2024,1,10,22,2,False,16995,19188,1.2
2024-01-10 23:00:00,2024,1,10,23,2,False,15934,18075,1.2
2024-01-11 00:00:00,2024,1,11,0,3,False,15320,17378,1.5
2024-01-11 01:00:00,2024,1,11,1,3,False,14905,16728,1.7
2024-01-11 02:00:00,2024,1,11,2,3,False,14635,16379,1.8
2024-01-11 03:00:00,2024,1,11,3,3,False,14641,16497,2.1
2024-01-11 04:00:00,2024,1,11,4,3,False,14852,16632,1.9
2024-01-11 05:00:00,2024,1,11,5,3,False,15404,16926,1.8
2024-01-11 06:00:00,2024,1,11,6,3,False,16679,18459,1.9
2024-01-11 07:00:00,2024,1,11,7,3,False,18278,20037,1.8
2024-01-11 08:00:00,2024,1,11,8,3,False,18714,20213,0.8
2024-01-11 09:00:00,2024,1,11,9,3,False,18822,20437,0.7
2024-01-11 10:00:00,2024,1,11,10,3,False,18845,20215,0.6
2024-01-11 11:00:00,2024,1,11,11,3,False,18948,20226,0.9
2024-01-11 12:00:00,2024,1,11,12,3,False,18870,19914,1.2
2024-01-11 13:00:00,2024,1,11,13,3,False,18532,19692,1.6
2024-01-11 14:00:00,2024,1,11,14,3,False,18494,19781,1.9
2024-01-11 15:00:00,2024,1,11,15,3,False,18567,19946,2.2
2024-01-11 16:00:00,2024,1,11,16,3,False,18935,20665,2.5
2024-01-11 17:00:00,2024,1,11,17,3,False,19547,21105,2.3
2024-01-11 18:00:00,2024,1,11,18,3,False,19252,20925,2.6
2024-01-11 19:00:00,2024,1,11,19,3,False,18983,20583,2.5
2024-01-11 20:00:00,2024,1,11,20,3,False,18611,19879,1.9
2024-01-11 21:00:00,2024,1,11,21,3,False,18005,19292,2.1
2024-01-11 22:00:00,2024,1,11,22,3,False,16971,18614,2.2
2024-01-11 23:00:00,2024,1,11,23,3,False,16166,17863,2.2
2024-01-12 00:00:00,2024,1,12,0,4,False,15533,17108,2.2
2024-01-12 01:00:00,2024,1,12,1,4,False,15144,16695,2.0
2024-01-12 02:00:00,2024,1,12,2,4,False,14928,16447,1.6
2024-01-12 03:00:00,2024,1,12,3,4,False,14916,16583,1.4
2024-01-12 04:00:00,2024,1,12,4,4,False,15167,16904,0.7
2024-01-12 05:00:00,2024,1,12,5,4,False,15545,17551,0.5
2024-01-12 06:00:00,2024,1,12,6,4,False,16563,18185,0.4
2024-01-12 07:00:00,2024,1,12,7,4,False,18045,19939,0.1
2024-01-12 08:00:00,2024,1,12,8,4,False,18511,20221,0.1
2024-01-12 09:00:00,2024,1,12,9,4,False,18262,19999,0.4
2024-01-12 10:00:00,2024,1,12,10,4,False,18390,20000,1.0
2024-01-12 11:00:00,2024,1,12,11,4,False,18516,20321,1.3
2024-01-12 12:00:00,2024,1,12,12,4,False,18430,20028,0.9
2024-01-12 13:00:00,2024,1,12,13,4,False,18345,20053,0.5
2024-01-12 14:00:00,2024,1,12,14,4,False,18459,20257,0.9
2024-01-12 15:00:00,2024,1,12,15,4,False,18552,20136,1.1
2024-01-12 16:00:00,2024,1,12,16,4,False,19119,20717,0.5
2024-01-12 17:00:00,2024,1,12,17,4,False,19530,21175,0.3
2024-01-12 18:00:00,2024,1,12,18,4,False,19148,20682,0.7
2024-01-12 19:00:00,2024,1,12,19,4,False,18953,20378,1.3
2024-01-12 20:00:00,2024,1,12,20,4,False,18868,20546,0.6
2024-01-12 21:00:00,2024,1,12,21,4,False,18203,19889,0.6
2024-01-12 22:00:00,2024,1,12,22,4,False,16999,19216,1.4
2024-01-12 23:00:00,2024,1,12,23,4,False,16003,18419,2.4
2024-01-13 00:00:00,2024,1,13,0,5,True,15341,18248,3.3
2024-01-13 01:00:00,2024,1,13,1,5,True,14726,17943,3.3
2024-01-13 02:00:00,2024,1,13,2,5,True,14298,17884,5.5
2024-01-13 03:00:00,2024,1,13,3,5,True,14311,17961,6.2
2024-01-13 04:00:00,2024,1,13,4,5,True,14378,18029,6.5
2024-01-13 05:00:00,2024,1,13,5,5,True,14608,18160,5.8
2024-01-13 06:00:00,2024,1,13,6,5,True,15245,18386,5.1
2024-01-13 07:00:00,2024,1,13,7,5,True,15700,18137,3.3
2024-01-13 08:00:00,2024,1,13,8,5,True,16279,18030,3.0
2024-01-13 09:00:00,2024,1,13,9,5,True,16878,18302,1.9
2024-01-13 10:00:00,2024,1,13,10,5,True,17463,18881,1.2
2024-01-13 11:00:00,2024,1,13,11,5,True,17910,19781,0.6
2024-01-13 12:00:00,2024,1,13,12,5,True,18054,20554,0.1
2024-01-13 13:00:00,2024,1,13,13,5,True,18028,20394,-0.3
2024-01-13 14:00:00,2024,1,13,14,5,True,17973,20587,-0.1
2024-01-13 15:00:00,2024,1,13,15,5,True,18078,20313,-0.1
2024-01-13 16:00:00,2024,1,13,16,5,True,18413,20786,-1.0
2024-01-13 17:00:00,2024,1,13,17,5,True,18991,21118,-1.6
2024-01-13 18:00:00,2024,1,13,18,5,True,18822,21222,-1.9
2024-01-13 19:00:00,2024,1,13,19,5,True,18254,20634,-2.6
2024-01-13 20:00:00,2024,1,13,20,5,True,17884,20129,-2.6
2024-01-13 21:00:00,2024,1,13,21,5,True,17379,19783,-2.5
2024-01-13 22:00:00,2024,1,13,22,5,True,16481,18675,-1.9
2024-01-13 23:00:00,2024,1,13,23,5,True,15697,18567,-2.6
2024-01-14 00:00:00,2024,1,14,0,6,True,15229,18198,-2.2
2024-01-14 01:00:00,2024,1,14,1,6,True,14863,18389,-2.6
2024-01-14 02:00:00,2024,1,14,2,6,True,14631,18236,-2.6
2024-01-14 03:00:00,2024,1,14,3,6,True,14475,18208,-3.1
2024-01-14 04:00:00,2024,1,14,4,6,True,14604,18510,-3.3
2024-01-14 05:00:00,2024,1,14,5,6,True,14845,18135,-4.5
2024-01-14 06:00:00,2024,1,14,6,6,True,15300,18392,-5.0
2024-01-14 07:00:00,2024,1,14,7,6,True,15844,18828,-5.1
2024-01-14 08:00:00,2024,1,14,8,6,True,16446,19516,-5.7
2024-01-14 09:00:00,2024,1,14,9,6,True,16947,19844,-6.1
2024-01-14 10:00:00,2024,1,14,10,6,True,17156,20111,-6.6
2024-01-14 11:00:00,2024,1,14,11,6,True,17303,20038,-6.6
2024-01-14 12:00:00,2024,1,14,12,6,True,17388,19761,-6.0
2024-01-14 13:00:00,2024,1,14,13,6,True,17522,20052,-5.4
2024-01-14 14:00:00,2024,1,14,14,6,True,17597,20537,-5.2
2024-01-14 15:00:00,2024,1,14,15,6,True,18039,21253,-4.9
2024-01-14 16:00:00,2024,1,14,16,6,True,18759,22008,-5.6
2024-01-14 17:00:00,2024,1,14,17,6,True,19676,22948,-6.8
2024-01-14 18:00:00,2024,1,14,18,6,True,19594,23129,-7.4
2024-01-14 19:00:00,2024,1,14,19,6,True,19122,22471,-8.3
2024-01-14 20:00:00,2024,1,14,20,6,True,18796,21918,-9.5
2024-01-14 21:00:00,2024,1,14,21,6,True,18276,21149,-10.0
2024-01-14 22:00:00,2024,1,14,22,6,True,17444,20291,-10.6
2024-01-14 23:00:00,2024,1,14,23,6,True,16678,19866,-10.8
2024-01-15 00:00:00,2024,1,15,0,0,False,15838,18851,-11.1
2024-01-15 01:00:00,2024,1,15,1,0,False,15599,18898,-10.8
2024-01-15 02:00:00,2024,1,15,2,0,False,15437,18946,-10.9
2024-01-15 03:00:00,2024,1,15,3,0,False,15609,18977,-11.1
2024-01-15 04:00:00,2024,1,15,4,0,False,15884,19115,-11.9
2024-01-15 05:00:00,2024,1,15,5,0,False,16518,19633,-12.1
2024-01-15 06:00:00,2024,1,15,6,0,False,17882,20999,-11.9
2024-01-15 07:00:00,2024,1,15,7,0,False,19438,23013,-12.3
2024-01-15 08:00:00,2024,1,15,8,0,False,19933,23702,-12.2
2024-01-15 09:00:00,2024,1,15,9,0,False,19620,23126,-11.4
2024-01-15 10:00:00,2024,1,15,10,0,False,19252,22941,-10.1
2024-01-15 11:00:00,2024,1,15,11,0,False,18883,21755,-8.3
2024-01-15 12:00:00,2024,1,15,12,0,False,18755,21474,-8.2
2024-01-15 13:00:00,2024,1,15,13,0,False,18747,21234,-7.8
2024-01-15 14:00:00,2024,1,15,14,0,False,18897,21871,-7.3
2024-01-15 15:00:00,2024,1,15,15,0,False,19288,22453,-7.9
2024-01-15 16:00:00,2024,1,15,16,0,False,20040,22246,-8.0
2024-01-15 17:00:00,2024,1,15,17,0,False,20880,24029,-8.7
2024-01-15 18:00:00,2024,1,15,18,0,False,20603,24083,-9.0
2024-01-15 19:00:00,2024,1,15,19,0,False,20174,23872,-9.1
2024-01-15 20:00:00,2024,1,15,20,0,False,19837,23799,-9.5
2024-01-15 21:00:00,2024,1,15,21,0,False,19145,22729,-9.9
2024-01-15 22:00:00,2024,1,15,22,0,False,18159,21357,-9.5
2024-01-15 23:00:00,2024,1,15,23,0,False,17236,20039,-9.3
2024-01-16 00:00:00,2024,1,16,0,1,False,16692,19991,-9.1
2024-01-16 01:00:00,2024,1,16,1,1,False,16124,19338,-9.1
2024-01-16 02:00:00,2024,1,16,2,1,False,15954,19236,-9.1
2024-01-16 03:00:00,2024,1,16,3,1,False,16028,19376,-9.1
2024-01-16 04:00:00,2024,1,16,4,1,False,16253,19203,-9.0
2024-01-16 05:00:00,2024,1,16,5,1,False,16893,20535,-8.6
2024-01-16 06:00:00,2024,1,16,6,1,False,18189,21888,-8.6
2024-01-16 07:00:00,2024,1,16,7,1,False,19611,23261,-8.6
2024-01-16 08:00:00,2024,1,16,8,1,False,20016,23507,-8.9
2024-01-16 09:00:00,2024,1,16,9,1,False,19965,23820,-8.8
2024-01-16 10:00:00,2024,1,16,10,1,False,20010,23901,-8.4
2024-01-16 11:00:00,2024,1,16,11,1,False,19864,23614,-7.7
2024-01-16 12:00:00,2024,1,16,12,1,False,19450,23015,-7.2
2024-01-16 13:00:00,2024,1,16,13,1,False,19051,22722,-7.0
2024-01-16 14:00:00,2024,1,16,14,1,False,18927,22847,-6.7
2024-01-16 15:00:00,2024,1,16,15,1,False,19010,23052,-6.8
2024-01-16 16:00:00,2024,1,16,16,1,False,19826,23703,-7.1
2024-01-16 17:00:00,2024,1,16,17,1,False,20695,24737,-7.5
2024-01-16 18:00:00,2024,1,16,18,1,False,20714,24795,-8.0
2024-01-16 19:00:00,2024,1,16,19,1,False,20372,24170,-8.6
2024-01-16 20:00:00,2024,1,16,20,1,False,20019,23727,-9.4
2024-01-16 21:00:00,2024,1,16,21,1,False,19281,23148,-9.8
